open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767225600000,864.69550114,864.71000000,864.21802271,864.33000000,0,1767225659999,0,60,0,0,0
1767225660000,864.32218698,864.52000000,864.25000000,864.34159167,0,1767225719999,0,60,0,0,0
1767225720000,864.34159167,864.34159167,864.24883384,864.25000000,0,1767225779999,0,60,0,0,0
1767225780000,864.26000000,864.80707861,864.25000000,864.80499745,0,1767225839999,0,60,0,0,0
1767225840000,864.80499745,864.87000000,864.60000000,864.77264112,0,1767225899999,0,60,0,0,0
1767225900000,864.78058632,865.36000000,864.78058632,864.91987849,0,1767225959999,0,60,0,0,0
1767225960000,864.96905337,865.16832319,864.84000000,864.91000000,0,1767226019999,0,60,0,0,0
1767226020000,864.91000000,865.05000000,864.37000000,865.05000000,0,1767226079999,0,60,0,0,0
1767226080000,865.05000000,865.52483021,865.05000000,865.52000000,0,1767226139999,0,60,0,0,0
1767226140000,865.51000000,865.60000000,865.41000000,865.55630548,0,1767226199999,0,60,0,0,0
1767226200000,865.56970816,865.69872234,865.37000000,865.49921671,0,1767226259999,0,60,0,0,0
1767226260000,865.49962742,865.58140391,865.46000000,865.58140391,0,1767226319999,0,60,0,0,0
1767226320000,865.58140391,865.69092007,865.28000000,865.28000000,0,1767226379999,0,60,0,0,0
1767226380000,865.26509043,865.27820478,865.21000000,865.23703606,0,1767226439999,0,60,0,0,0
1767226440000,865.23703606,865.58000000,865.23703606,865.58000000,0,1767226499999,0,60,0,0,0
1767226500000,865.57000000,866.23000000,865.57000000,866.21000000,0,1767226559999,0,60,0,0,0
1767226560000,866.21000000,866.24000000,866.10000000,866.12000000,0,1767226619999,0,60,0,0,0
1767226620000,866.12000000,866.12000000,866.05855606,866.11000000,0,1767226679999,0,60,0,0,0
1767226680000,866.11000000,866.27000000,866.10679219,866.26000000,0,1767226739999,0,60,0,0,0
1767226740000,866.26000000,866.27134719,866.25878984,866.27134719,0,1767226799999,0,60,0,0,0
1767226800000,866.26586774,866.44802446,866.26038829,866.30840688,0,1767226859999,0,60,0,0,0
1767226860000,866.30000000,866.42000000,866.27954450,866.42000000,0,1767226919999,0,60,0,0,0
1767226920000,866.42000000,866.48279353,866.41000000,866.48132399,0,1767226979999,0,60,0,0,0
1767226980000,866.48214533,866.60000000,866.21691339,866.22129475,0,1767227039999,0,60,0,0,0
1767227040000,866.20403497,866.24000000,866.10000000,866.10000000,0,1767227099999,0,60,0,0,0
1767227100000,866.10214482,866.40000000,866.08943274,866.40000000,0,1767227159999,0,60,0,0,0
1767227160000,866.40000000,866.41000000,866.35000000,866.39475856,0,1767227219999,0,60,0,0,0
1767227220000,866.39475856,866.45041443,866.34000000,866.45041443,0,1767227279999,0,60,0,0,0
1767227280000,866.44493498,866.79000000,866.44493498,866.78000000,0,1767227339999,0,60,0,0,0
1767227340000,866.79000000,866.79000000,866.77929004,866.78000000,0,1767227399999,0,60,0,0,0
1767227400000,866.78701640,866.78701640,866.56000000,866.64000000,0,1767227459999,0,60,0,0,0
1767227460000,866.65000000,866.65000000,866.30000000,866.34992433,0,1767227519999,0,60,0,0,0
1767227520000,866.31799452,866.79000000,866.31799452,866.78000000,0,1767227579999,0,60,0,0,0
1767227580000,866.78000000,866.79000000,866.61000000,866.68625115,0,1767227639999,0,60,0,0,0
1767227640000,866.68625115,866.71000000,866.60000000,866.61811286,0,1767227699999,0,60,0,0,0
1767227700000,866.63924983,866.80086165,866.56000000,866.57000000,0,1767227759999,0,60,0,0,0
1767227760000,866.58000000,866.58000000,866.28154423,866.33000000,0,1767227819999,0,60,0,0,0
1767227820000,866.33000000,866.41000000,866.30446146,866.37486606,0,1767227879999,0,60,0,0,0
