open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1664582400000,33.22237061,33.22244835,33.15527542,33.15635774,0,1664582459999,0,60,0,0,0
1664582460000,33.15628084,33.16312224,33.13118896,33.13285323,0,1664582519999,0,60,0,0,0
1664582520000,33.13285323,33.14000000,33.08000000,33.09000000,0,1664582579999,0,60,0,0,0
1664582580000,33.09000000,33.10000000,33.06901194,33.07000000,0,1664582639999,0,60,0,0,0
1664582640000,33.07000000,33.07000000,33.04234011,33.04812034,0,1664582699999,0,60,0,0,0
1664582700000,33.06000000,33.08000000,33.05000000,33.08000000,0,1664582759999,0,60,0,0,0
1664582760000,33.08000000,33.14000000,33.07000000,33.11000000,0,1664582819999,0,60,0,0,0
1664582820000,33.10021039,33.13000000,33.09000000,33.12000000,0,1664582879999,0,60,0,0,0
1664582880000,33.12000000,33.12000000,33.09607596,33.10066034,0,1664582939999,0,60,0,0,0
1664582940000,33.10088750,33.10088750,33.08000000,33.09431146,0,1664582999999,0,60,0,0,0
1664583000000,33.10000000,33.10000000,33.07465950,33.08348720,0,1664583059999,0,60,0,0,0
1664583060000,33.09000000,33.09000000,33.06055609,33.07000000,0,1664583119999,0,60,0,0,0
1664583120000,33.07000000,33.10000000,33.06438926,33.09000000,0,1664583179999,0,60,0,0,0
1664583180000,33.08000000,33.10000000,33.07054075,33.08623820,0,1664583239999,0,60,0,0,0
1664583240000,33.08461670,33.09000000,33.08000000,33.08473208,0,1664583299999,0,60,0,0,0
1664583300000,33.08473208,33.10000000,33.05824015,33.06429801,0,1664583359999,0,60,0,0,0
1664583360000,33.07000000,33.07000000,33.02757082,33.03000000,0,1664583419999,0,60,0,0,0
1664583420000,33.03000000,33.04000000,33.02514836,33.03768352,0,1664583479999,0,60,0,0,0
1664583480000,33.03856003,33.07000000,33.03838342,33.05264634,0,1664583539999,0,60,0,0,0
1664583540000,33.05274173,33.07000000,33.04691806,33.06172450,0,1664583599999,0,60,0,0,0
1664583600000,33.07000000,33.13000000,33.06192603,33.13000000,0,1664583659999,0,60,0,0,0
1664583660000,33.12000000,33.13000000,33.09601288,33.09601288,0,1664583719999,0,60,0,0,0
1664583720000,33.09635762,33.09635762,33.07178939,33.08339103,0,1664583779999,0,60,0,0,0
1664583780000,33.08372351,33.10000000,33.08183009,33.09829384,0,1664583839999,0,60,0,0,0
1664583840000,33.09829580,33.11000000,33.09747442,33.10298714,0,1664583899999,0,60,0,0,0
1664583900000,33.10326189,33.10341371,33.05348019,33.05348019,0,1664583959999,0,60,0,0,0
1664583960000,33.05339969,33.10337160,33.05339969,33.10000000,0,1664584019999,0,60,0,0,0
1664584020000,33.11000000,33.13000000,33.10000000,33.11230810,0,1664584079999,0,60,0,0,0
1664584080000,33.11203799,33.11203799,33.09862874,33.11000000,0,1664584139999,0,60,0,0,0
1664584140000,33.10313989,33.13000000,33.10313989,33.13000000,0,1664584199999,0,60,0,0,0
1664584200000,33.13000000,33.13000000,33.06067789,33.06896059,0,1664584259999,0,60,0,0,0
1664584260000,33.06896059,33.07000000,33.01699760,33.01699760,0,1664584319999,0,60,0,0,0
1664584320000,33.01370627,33.01392544,32.90803784,32.97000000,0,1664584379999,0,60,0,0,0
1664584380000,32.97902255,33.02214537,32.97000000,32.99000000,0,1664584439999,0,60,0,0,0
1664584440000,32.99000000,32.99000000,32.97000000,32.98000000,0,1664584499999,0,60,0,0,0
1664584500000,32.98000000,33.01000000,32.97000000,32.99928381,0,1664584559999,0,60,0,0,0
1664584560000,32.99928381,33.00313719,32.93793234,32.94424124,0,1664584619999,0,60,0,0,0
1664584620000,32.94407673,32.97000000,32.93515362,32.95317139,0,1664584679999,0,60,0,0,0
1664584680000,32.95312319,32.96000000,32.94000000,32.95000000,0,1664584739999,0,60,0,0,0
1664584740000,32.94789908,32.96000000,32.93992097,32.93992097,0,1664584799999,0,60,0,0,0
1664584800000,32.94000000,32.98000000,32.93265480,32.94810433,0,1664584859999,0,60,0,0,0
1664584860000,32.94810433,32.97000000,32.94752777,32.95596102,0,1664584919999,0,60,0,0,0
1664584920000,32.95596102,32.96000278,32.94227133,32.94548440,0,1664584979999,0,60,0,0,0
1664584980000,32.94548440,32.95068571,32.87478069,32.88000000,0,1664585039999,0,60,0,0,0
1664585040000,32.87236067,32.90000000,32.87236067,32.89000000,0,1664585099999,0,60,0,0,0
1664585100000,32.89000000,32.93000000,32.88013334,32.93000000,0,1664585159999,0,60,0,0,0
1664585160000,32.93000000,32.93000000,32.88440338,32.90000000,0,1664585219999,0,60,0,0,0
1664585220000,32.90000000,32.91000000,32.89062479,32.89062479,0,1664585279999,0,60,0,0,0
1664585280000,32.89083031,32.92000000,32.88386996,32.92000000,0,1664585339999,0,60,0,0,0
1664585340000,32.90616078,32.93000000,32.90411769,32.92027796,0,1664585399999,0,60,0,0,0
