open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767225600000,87608.30000000,87615.63880810,87603.50000000,87615.42863768,0,1767225659999,0,60,0,0,0
1767225660000,87615.42146377,87658,87614.91461594,87658,0,1767225719999,0,60,0,0,0
1767225720000,87657.90000000,87658.09852899,87645.03310870,87650.67963043,0,1767225779999,0,60,0,0,0
1767225780000,87651.20136957,87672.06978986,87651.20136957,87672.06978986,0,1767225839999,0,60,0,0,0
1767225840000,87672.08500725,87672.21978986,87669.70000000,87671.70000000,0,1767225899999,0,60,0,0,0
1767225900000,87671.70000000,87789.10530435,87671.60000000,87730.47802174,0,1767225959999,0,60,0,0,0
1767225960000,87730.47367391,87730.47367391,87681.80000000,87681.90000000,0,1767226019999,0,60,0,0,0
1767226020000,87681.80000000,87714.60000000,87678.80000000,87710.80000000,0,1767226079999,0,60,0,0,0
1767226080000,87710.70000000,87744.60000000,87710.70000000,87735.69023913,0,1767226139999,0,60,0,0,0
1767226140000,87735.20502174,87744.30000000,87730,87738.74584058,0,1767226199999,0,60,0,0,0
1767226200000,87739.37169565,87739.43191304,87725.20000000,87725.30000000,0,1767226259999,0,60,0,0,0
1767226260000,87725.30000000,87730.20777536,87725.20000000,87730.18603623,0,1767226319999,0,60,0,0,0
1767226320000,87730.23755797,87731.40000000,87717.26722464,87717.28461594,0,1767226379999,0,60,0,0,0
1767226380000,87715.92487681,87715.92487681,87711.90000000,87712,0,1767226439999,0,60,0,0,0
1767226440000,87711.90000000,87711.90000000,87706.29414493,87706.29414493,0,1767226499999,0,60,0,0,0
1767226500000,87706.29849275,87731.40000000,87705.48648551,87731.40000000,0,1767226559999,0,60,0,0,0
1767226560000,87731.33913043,87731.40000000,87725.48325000,87725.48325000,0,1767226619999,0,60,0,0,0
1767226620000,87725.37575000,87725.37575000,87712.75337536,87715.20694153,0,1767226679999,0,60,0,0,0
1767226680000,87715.21128936,87722,87715.20000000,87721.90000000,0,1767226739999,0,60,0,0,0
1767226740000,87721.90000000,87735,87721.90000000,87734.90000000,0,1767226799999,0,60,0,0,0
1767226800000,87735,87744.70000000,87734.13320840,87734.13320840,0,1767226859999,0,60,0,0,0
1767226860000,87734.36581709,87737.20000000,87733.99425362,87737.10000000,0,1767226919999,0,60,0,0,0
1767226920000,87737.20000000,87738.06459819,87737.14693333,87737.94728696,0,1767226979999,0,60,0,0,0
1767226980000,87738.47337391,87747.30000000,87738.47337391,87740.90000000,0,1767227039999,0,60,0,0,0
1767227040000,87740.90000000,87741,87736.94761619,87737,0,1767227099999,0,60,0,0,0
1767227100000,87736.95071739,87747.90000000,87736.90000000,87747.90000000,0,1767227159999,0,60,0,0,0
1767227160000,87747.90000000,87747.90000000,87734.10000000,87734.17729710,0,1767227219999,0,60,0,0,0
1767227220000,87734.17729710,87742.80000000,87734.13223188,87742.70000000,0,1767227279999,0,60,0,0,0
1767227280000,87742.80000000,87754,87739.68763868,87746.58151449,0,1767227339999,0,60,0,0,0
1767227340000,87746.58151449,87747.66166667,87746.31209420,87746.79447101,0,1767227399999,0,60,0,0,0
1767227400000,87746.79447101,87746.79447101,87735,87735.05091304,0,1767227459999,0,60,0,0,0
1767227460000,87735.10000000,87735.10000000,87726.01665217,87726.03621739,0,1767227519999,0,60,0,0,0
1767227520000,87720,87747.04410795,87720,87746.06363043,0,1767227579999,0,60,0,0,0
1767227580000,87746.06363043,87746.06363043,87724.60000000,87724.60000000,0,1767227639999,0,60,0,0,0
1767227640000,87724.60000000,87724.70000000,87716.20000000,87716.30000000,0,1767227699999,0,60,0,0,0
1767227700000,87716.30000000,87732.98438406,87716.20000000,87719.40354348,0,1767227759999,0,60,0,0,0
1767227760000,87719.40789130,87719.40789130,87701.79410045,87705.30000000,0,1767227819999,0,60,0,0,0
1767227820000,87705.30000000,87705.84619565,87705.20000000,87705.20000000,0,1767227879999,0,60,0,0,0
1767227880000,87705.20000000,87722.70304348,87705.20000000,87722.22837681,0,1767227939999,0,60,0,0,0
1767227940000,87722.22837681,87722.36717391,87721.70000000,87722.10344928,0,1767227999999,0,60,0,0,0
1767228000000,87722.10062319,87722.10062319,87713.80000000,87717.70000000,0,1767228059999,0,60,0,0,0
1767228060000,87717.80000000,87723.84305507,87717.80000000,87723.55457459,0,1767228119999,0,60,0,0,0
1767228120000,87725.40857459,87731.98383333,87725.40857459,87726.03450000,0,1767228179999,0,60,0,0,0
1767228180000,87726.10000000,87726.51320000,87724.88963333,87724.89463333,0,1767228239999,0,60,0,0,0
1767228240000,87722.50550833,87722.50550833,87714.90000000,87715,0,1767228299999,0,60,0,0,0
1767228300000,87715,87721.80000000,87715,87721.77625833,0,1767228359999,0,60,0,0,0
1767228360000,87721.77625833,87721.81794167,87721.72180833,87721.80544167,0,1767228419999,0,60,0,0,0
1767228420000,87721.81044167,87721.90000000,87721.79280833,87721.80000000,0,1767228479999,0,60,0,0,0
1767228480000,87721.80000000,87734.81363043,87721.80000000,87734.81363043,0,1767228539999,0,60,0,0,0
1767228540000,87736.20000000,87783.80000000,87736.20000000,87783.80000000,0,1767228599999,0,60,0,0,0
1767228600000,87783.80000000,87790.25374638,87763.72769565,87763.72769565,0,1767228659999,0,60,0,0,0
1767228660000,87763.87117391,87781.30140580,87763.87117391,87781.18920290,0,1767228719999,0,60,0,0,0
1767228720000,87784,87798.60000000,87784,87798.56051724,0,1767228779999,0,60,0,0,0
1767228780000,87798.55616942,87802.40821014,87783.60000000,87783.60000000,0,1767228839999,0,60,0,0,0
1767228840000,87783.60000000,87783.70000000,87772.10000000,87772.10000000,0,1767228899999,0,60,0,0,0
1767228900000,87772.10000000,87788.42741304,87772.10000000,87788.10724638,0,1767228959999,0,60,0,0,0
1767228960000,87788.10724638,87806,87786.80000000,87806,0,1767229019999,0,60,0,0,0
1767229020000,87806,87819,87806,87810.83530735,0,1767229079999,0,60,0,0,0
1767229080000,87810.83530735,87810.84182909,87797.60000000,87797.70000000,0,1767229139999,0,60,0,0,0
1767229140000,87797.70000000,87797.70000000,87774.55629710,87774.55629710,0,1767229199999,0,60,0,0,0
1767229200000,87774.56064493,87786.88257871,87774.56064493,87786.70000000,0,1767229259999,0,60,0,0,0
1767229260000,87786.60000000,87816.05944928,87786.60000000,87816,0,1767229319999,0,60,0,0,0
1767229320000,87816,87820,87815.90000000,87820,0,1767229379999,0,60,0,0,0
1767229380000,87820.38625187,87829.47063768,87820,87820.70000000,0,1767229439999,0,60,0,0,0
1767229440000,87820.70000000,87821.08562969,87820.60000000,87820.99632609,0,1767229499999,0,60,0,0,0
1767229500000,87820.99632609,87834.90000000,87820.99632609,87833.80379310,0,1767229559999,0,60,0,0,0
1767229560000,87833.66529710,87833.66964493,87830.92372464,87833.57865942,0,1767229619999,0,60,0,0,0
1767229620000,87833.58300725,87903.90000000,87833.58300725,87901.75072464,0,1767229679999,0,60,0,0,0
1767229680000,87914.10000000,87919.20000000,87911.32869565,87913.10000000,0,1767229739999,0,60,0,0,0
1767229740000,87913.10000000,87929,87912.87478986,87929,0,1767229799999,0,60,0,0,0
1767229800000,87929,87929,87906.10665942,87907.60000000,0,1767229859999,0,60,0,0,0
1767229860000,87910,87983.20000000,87910,87983.20000000,0,1767229919999,0,60,0,0,0
1767229920000,87983.21441304,87983.21441304,87948.40000000,87964.20000000,0,1767229979999,0,60,0,0,0
1767229980000,87964.30000000,87980.16358321,87964.20000000,87980.16358321,0,1767230039999,0,60,0,0,0
1767230040000,87980.15923538,87980.17010495,87960.80000000,87960.90000000,0,1767230099999,0,60,0,0,0
1767230100000,87960.90000000,88017.30000000,87959.54979710,88013.30000000,0,1767230159999,0,60,0,0,0
1767230160000,88013.30000000,88013.30000000,87940.42843478,87940.42843478,0,1767230219999,0,60,0,0,0
1767230220000,87940.46104348,87940.46104348,87921.54716667,87921.54716667,0,1767230279999,0,60,0,0,0
1767230280000,87920.27218116,87932.10195652,87907.70000000,87932.10195652,0,1767230339999,0,60,0,0,0
1767230340000,87950.50000000,87950.50000000,87909.97455072,87909.97455072,0,1767230399999,0,60,0,0,0
1767230400000,87909.97455072,87909.98976812,87871.70000000,87908.60000000,0,1767230459999,0,60,0,0,0
1767230460000,87913.90000000,87913.90000000,87911.20655072,87913.80000000,0,1767230519999,0,60,0,0,0
1767230520000,87913.80000000,87930.70000000,87913.80000000,87919.53054723,0,1767230579999,0,60,0,0,0
1767230580000,87919.53054723,87921.10000000,87885.80000000,87891.10000000,0,1767230639999,0,60,0,0,0
1767230640000,87891.10000000,87912.16134783,87891.10000000,87903.68744928,0,1767230699999,0,60,0,0,0
1767230700000,87903.20000000,87905.78580797,87887.42475000,87887.42475000,0,1767230759999,0,60,0,0,0
1767230760000,87887.30000000,87887.32800000,87881.86625362,87881.87060145,0,1767230819999,0,60,0,0,0
1767230820000,87881.87712319,87881.90000000,87855.90000000,87855.90000000,0,1767230879999,0,60,0,0,0
1767230880000,87855.90000000,87863.70000000,87855.90000000,87855.90000000,0,1767230939999,0,60,0,0,0
1767230940000,87856,87856,87833.60000000,87842.95173188,0,1767230999999,0,60,0,0,0
1767231000000,87842.95173188,87850,87839.94898551,87846.75224138,0,1767231059999,0,60,0,0,0
1767231060000,87846.60000000,87866.83444203,87846.60000000,87866.40000000,0,1767231119999,0,60,0,0,0
1767231120000,87866.40000000,87866.50000000,87861.80000000,87862.05702399,0,1767231179999,0,60,0,0,0
1767231180000,87862.05637181,87862.60000000,87856.66269565,87862.50000000,0,1767231239999,0,60,0,0,0
1767231240000,87861.13567391,87861.13567391,87855,87855.04642029,0,1767231299999,0,60,0,0,0
1767231300000,87855.05294203,87855.10000000,87842.32990580,87855.10000000,0,1767231359999,0,60,0,0,0
1767231360000,87855.10000000,87857.92449275,87855,87855.35556522,0,1767231419999,0,60,0,0,0
1767231420000,87854.36133333,87854.37807246,87808.30000000,87808.40000000,0,1767231479999,0,60,0,0,0
1767231480000,87807.24791304,87807.40000000,87799.99176912,87807.40000000,0,1767231539999,0,60,0,0,0
1767231540000,87817.50000000,87827.60000000,87808.61549275,87808.67331884,0,1767231599999,0,60,0,0,0
1767231600000,87808.45881884,87813.57530735,87808.30000000,87813.27557971,0,1767231659999,0,60,0,0,0
1767231660000,87813.20000000,87846.50000000,87813.20000000,87846.40000000,0,1767231719999,0,60,0,0,0
1767231720000,87846.50000000,87848.50713768,87846.50000000,87848.45851449,0,1767231779999,0,60,0,0,0
1767231780000,87848.45851449,87858.70000000,87846.71199275,87858.70000000,0,1767231839999,0,60,0,0,0
1767231840000,87858.70000000,87860.64862500,87858.60000000,87859.26550833,0,1767231899999,0,60,0,0,0
1767231900000,87859.27300833,87859.27375833,87853.20614655,87853.20614655,0,1767231959999,0,60,0,0,0
